label,board,101.05,102.15,103.15,104.05,105.15,106.05,107.15,108.05,109.05,110.05,111.05,111.95,113.05,113.95,115.05,116.05,117.15,118.15,119.15,120.05,121.15,122.05,123.05,124.05,125.05,126.05,127.15,127.95,129.05,130.05,131.15,132.15,133.15,134.15,135.15,136.15,137.15,138.15,139.05,140.15,141.05,142.15,143.15,144.15,145.15,146.05,147.15,148.05,149.15,150.15,151.15,152.15,153.15,154.15,155.05,156.05,157.05,158.25,159.15,160.25,161.15,162.15,163.15,164.15,165.15,166.05,167.05,168.05,169.15,170.15,171.05,172.05,173.05,174.15,175.15,176.25,177.15,178.15,179.05,180.15,181.05,182.05,183.05,184.05,185.15,186.05,187.15,188.15,189.15,190.15,191.25,192.15,193.15,194.15,195.05,196.05,197.05,198.15,199.05,200.15,201.15,202.05,203.25,204.15,205.15,206.05,207.15,208.15,209.15,210.15,211.25,212.05,213.15,214.15,215.15,216.15,217.15,218.05,219.15,220.15,221.15,222.05,223.15,224.05,225.05,226.15,227.25,228.05,229.05,230.05,231.05,232.15,233.05,234.15,235.15,236.15,237.15,238.05,239.05,240.05,241.05,242.15,243.15,244.05,245.05,246.05,247.05,248.05,249.15,250.25,251.05,252.05,253.05,254.05,255.05,256.05,257.05,258.05,259.15,260.15,261.05,262.05,263.05,263.95,265.05,266.15,267.05,268.05,269.05,270.15,271.05,272.05,273.05,274.15,275.05,276.05,277.05,278.05,279.05,279.95,281.05,282.15,283.05,284.15,285.05,286.15,287.05,288.15,289.05,290.15,291.05,292.15,293.05,294.05,295.05,296.15,297.05,298.05,299.05
0,1,2024.5,694.18,3897.2,13828,17039,1569.2,1837.3,738.46,6079.1,652.11,895.75,1681.5,14940,597.28,5738.9,731.28,6753.1,1924.4,4106.8,2961.9,5928.7,698.01,1837,608.48,20431,596.29,824,1554.4,1665.5,1808.7,1370.8,1174.2,24585,7651.8,13360,2242.1,1788.6,1136.6,14811,830.08,15714,1125.9,4059.2,1888.5,2321.6,3986.9,8201.9,1964,6709.3,1876.9,3098.2,1015.1,1909.2,1542.6,10096,852.43,6108,1129.9,3352.5,2496.1,1938.3,3779.8,2573.4,1685,8614.9,515.73,1016.9,491.89,4276.2,1253.5,3761.6,532,1836,983.68,1772.4,2715.4,2646.1,1034.5,769.04,571.22,3494.5,311.59,1757.4,276.14,1438,578.88,2604.7,675.74,1665.6,798.76,7362.6,1320.2,1438.5,395.48,1030.2,326.24,2557.6,389.1,2110.2,972.25,882.66,302.25,14356,1104.6,1386.6,534.37,2223.7,499.97,877.74,1160.9,1402.9,270.92,1447.2,959.52,2084.8,431.3,700.88,239.36,1587.9,502.56,870.45,274.45,754.24,197,731.94,726.82,902.69,277.86,422.66,313.81,421.14,226.51,418.48,190.42,486,572.92,3208.4,235.8,311.17,108.77,366.21,188.83,437.97,182.71,498.72,224.97,330.56,220.83,442.91,165.61,229.36,193.7,1009.7,261.89,1107.6,129.95,516.24,118.22,1222,151.55,272.47,257.4,293.24,156.68,302.33,105.73,320.82,95.434,285.33,527.2,453.38,251.42,334.91,154.24,580.91,168.7,264.82,126.4,317.35,165.1,656.77,150.7,190.72,213.29,271.93,259.54,274.99,148.31,296.99,131.28,293.35,92.325,206.99,102.06,257.91,126.62,386.74,103.05,198.1
0,1,1965.1,658.42,3789.8,14192,17438,1415.7,1684.6,659.12,6283.8,611.96,800.71,1943.9,15018,556.2,5726.4,660.23,6712.3,1826.4,3947.1,2801.8,5792.5,634.16,1759,528.67,21461,556.95,732.07,1592,1714,1789.2,1229,1068.1,24891,8099.3,13068,2120.7,1610.3,998.9,15396,684.31,16208,1098.9,3937,1946.4,2179.3,3980.3,7841.5,1892.2,6434.9,1723.4,2784,887.1,1727.7,1430.5,10112,778.68,6009,1157.6,3102,2420.2,1814.4,3713.5,2255.4,1563.6,8862.9,476.84,951.82,463.52,3905.7,1154.3,3556.7,477.48,1642.2,879.58,1614.1,2588.8,2532.3,944.7,660.31,519.4,3486.9,280.79,1637,235.04,1245.8,509.95,2461.3,613.17,1745.1,741.27,7131.4,1165.4,1336.3,308.95,927.75,246.18,2456.1,308.38,1985.9,856.54,811.45,292.02,13237,932.12,1199.3,475.61,1970.4,411.76,802.63,1077.6,1455.8,247.91,1329.1,864.52,1724.4,386.57,637.08,248.12,1407.8,467.32,787.96,224.03,676.25,197.48,634.67,649.33,768.16,259.07,386.88,248.75,379.81,156.1,381.97,140.63,467.04,513.86,2898.8,185.34,281.5,66.478,295.82,144.16,398.44,155.27,473.55,210.68,313.89,160.42,389.16,132.91,209.09,148.12,829.48,224,1047.3,104.57,489.24,125.88,939.03,126.76,249.9,185.63,279.56,145.02,247.48,112.91,263.53,111.07,298.76,539.58,429.67,232.14,285.72,193.96,494.53,146.95,253.15,151.26,291.83,248.61,580.31,152.44,208.78,227.93,253.93,239.22,236.31,182.78,272.83,163,231.57,109.32,227.83,91.431,261.13,130.1,353.18,88.235,202.41
0,1,1998.6,669.49,3840.2,15185,17753,1447.4,1701.2,664.82,6226.8,611.11,817.61,1924,15338,545.26,5807.7,696.88,6847.8,1816.2,3969.8,2857.8,5793.5,623.25,1904.5,525.99,20846,585.84,731.55,1649.6,1691.6,1835.6,1243.4,1099.8,25092,7872.7,12912,1997.2,1647.2,980.12,15572,705.55,16120,1087.1,3806.1,2053.1,2245.9,4147.8,8245.9,1867.1,6497,1765.7,2778.5,902.41,1736.6,1441.6,9856.8,773.01,6100.2,1218.2,3020.7,2430.1,1837.4,3669,2261.8,1497.1,8530.3,474.31,999.03,468.31,3920.5,1124.6,3497.2,519.14,1665.4,860.15,1576.9,2537.9,2453.5,896.33,711.89,477.91,3272.3,292.12,1644,231.54,1196.4,522.22,2351.4,577.97,1675.1,754.9,7045.6,1106.5,1330.8,313.2,857.11,248.47,2316.5,323.07,1952.8,892.1,786.89,303.81,12590,829.46,1197.8,468.23,2006.7,433.13,800.69,988.22,1434,231.17,1371.8,807.41,1631.6,351.26,638.44,221.59,1375.1,414.65,789.63,248,663.53,201.71,663.56,637.99,779.4,245.37,372.7,252.59,430.73,186,350.45,145.23,417.63,511.19,2619.2,206.22,266.79,47.108,291,145.39,400.18,165.46,398.71,199.17,304.68,151.8,358.61,135.65,224.39,195.57,803.4,243.21,1016.6,141.69,498.68,150.06,913.95,124.84,261.38,215.13,262.42,145.55,276.96,116.58,255.61,130.04,287.38,597.73,448.1,220.85,315.38,177.06,463.47,175.63,250.02,124.16,302.56,244.7,521.09,167.67,198.9,235.85,297.75,263.58,259.16,139.83,229.3,158.78,264.87,120.47,204.08,98.319,207.27,91.295,351.14,87.385,182.53
0,1,1972.3,656.53,3812.1,14576,18058,1442.8,1655.5,647.12,6403.2,594,800.42,1871.8,14588,535.08,5532.9,674.28,6857,1841.7,3901.5,2702.8,5865.3,628.63,1988.1,519.78,21911,574.44,747.84,1629.4,1671.8,1794.8,1225.8,1078.5,25423,8109,12669,1987.6,1619.2,934.66,16246,674.19,16495,1097.6,3935,2006.2,2214.2,4141.7,7876.6,1854.2,6301.7,1724.6,2516.3,844.06,1710.7,1366.9,10005,788.92,5857.5,1168.5,2877.6,2430,1761.8,3637.7,2175.9,1446.2,8825.3,452.57,1024.4,456.35,3755.7,1076.1,3494.5,465.96,1550.4,863.72,1484.6,2464.9,2421.5,844.63,654.11,508.84,3384.4,274.04,1744.2,216.56,1179.1,513.7,2430.2,589.86,1541.8,730.08,6928.9,1054.6,1241.3,310.59,838.48,257.67,2392.5,305.77,2024.1,830.49,776.54,323.08,12060,806.78,1147.3,473.3,1870.4,426.25,748.42,921.5,1453.2,257.94,1304.4,816.4,1531,374.4,564.01,202.62,1313,403.18,725.11,244.43,614.33,150.87,659.04,610.03,743.49,229.68,347.35,246.6,371.18,194.9,323.97,134.28,427.11,515.13,2480.6,181.4,313.59,81.067,313.99,154.68,394.76,146.43,421.32,187.49,276.54,153,388.04,160.3,198.48,183.83,775.77,205.61,1024.9,103.3,485.24,113.67,798.44,130.46,211.95,214.7,225.12,142.04,248.07,111.39,287.11,137.39,249.94,541.77,376.43,241.03,280.96,156.41,383.9,120.52,220.98,114.35,311.25,192.84,545.02,185.19,215.35,194.86,248.74,235.32,260.34,168.24,309.44,162.72,271.62,137.97,229.73,109.41,212.08,121.06,302.25,77.757,193.8
0,1,2053.1,688.6,3860.4,15169,18346,1480.7,1735.6,680.45,6456,640.34,846.46,2040.1,14746,586.59,5601.2,710.79,6901.4,1885.2,3924.1,2794.5,5863.6,648.47,2131.7,540,21920,598.07,764.62,1632.3,1750.7,1899.4,1209,1071.9,25971,8148.9,12517,2018.8,1672,898.54,15649,658.74,16201,1020.3,3863.4,2064.1,2251.9,4044.4,8250,1849.9,6545.7,1632.6,2561,842,1690.1,1328.7,9552.8,771.89,5815.4,1202.2,2876.6,2375.9,1806.3,3506.8,2213.9,1445.9,8869.3,436.07,1070.9,448.19,3869.1,1087.7,3370.4,460.15,1565.4,886.9,1446.7,2452.4,2356.7,817.24,638.98,461.43,3361.9,253.87,1694.8,200.65,1177.9,476.04,2372.5,540.04,1532.7,686.4,6796.2,1053.3,1233,268.58,841.91,232.73,2314.5,276.59,1979.1,821.3,725.96,352.77,11441,733.47,1141.4,430.16,1823.6,363.54,763.22,941.37,1306.7,209.44,1245.1,821.3,1417.1,320.69,625.68,211,1240.9,418.85,737.62,224.53,621.83,131.4,667.85,577.77,747.56,239.71,337.48,266.42,370.81,187.19,335.47,124.65,399.72,523.6,2420.5,154.23,270.45,75.276,246.24,100.6,380.74,148.28,417.53,225.43,311.84,167.58,351.63,147.36,193.53,156.81,741.13,210.84,1014.4,97.779,470.76,97.739,775.94,119.39,193.46,184.88,252.18,128.73,253.98,73.571,263.1,152.09,261.49,546.95,398.06,226.31,282.71,161.11,377.58,122.26,219.89,0,314.9,222.15,448.72,158.22,175.92,218.98,239.51,234.8,235.73,142.99,223.5,136.55,294.7,181.99,202.8,110.77,223.79,121.84,309.67,87.149,178.43
1,1,1738.1,386.88,1160.6,18915,6568.6,1621.9,1399.8,372.41,2776.9,398.75,532.5,761.27,43130,452.73,17834,359.69,3788.6,1146,2017.5,7456.9,4023.6,1070.3,1120.9,349.19,11341,349.12,455.23,851.42,1976.9,648.93,575.5,573.95,9930.4,4173.4,33794,3328.9,2030.6,1127.5,4261.6,700.46,12749,665.05,1976,836.82,1030.5,2240,1573,1053.6,7360.4,2509.9,18519,2028.1,1982.7,1266.7,5794,411.19,9504.3,801.53,2462.3,1868.6,1013.7,3237.1,1131.3,1573.1,6420.8,828.71,4647.3,468.2,1699.8,826.73,3461,297.42,3342.5,1250.1,1296.3,3483,1801.8,1625.4,585.59,904.23,5182.2,259.53,1034.3,187.73,667.66,521.01,1683.6,572.2,1019.8,761.49,3435.8,1840.1,1419,488.7,580.19,394.45,2329.3,184.1,1173,721.56,536.64,200.77,2800.6,380.52,538.05,422.22,2114.7,630.42,1020.9,1139,508.06,220.52,655.96,717.91,766.71,430.48,383.73,118.91,976.35,297.02,409.94,218.62,800.38,170.19,502.04,811.25,478.26,161.16,239.36,335.48,279.95,140.32,187.9,90.519,385.54,281.26,794.08,117.41,273.71,59.257,191.66,197.79,283.93,85.834,235.92,174.9,195.16,113.41,313.06,123.8,187.77,139.27,588.31,90.563,316.08,45.066,166.82,63.006,298.91,57.349,172.65,113.8,134.49,93.226,187.95,68.146,190.6,70.751,268.22,93.547,238.09,73.675,132.95,62.38,235.78,64.845,161.22,85.188,133,84.168,132.97,63.094,169.9,85.846,124.59,72.098,136.1,80.436,177.79,73.066,139.02,75.831,114.18,51.403,120.26,56.703,83.481,27.536,98.346
1,1,1710.4,402.97,1152.8,19770,6646.7,1588.1,1353.8,384.76,2852.8,391.02,513.92,684.71,45337,463.68,18020,377.64,3733.9,1132.9,1938.9,7625.3,3983.8,1126.2,1119.7,341.16,11541,360.42,451.37,862.03,1971.6,663.5,536.74,539.69,9869.1,4172,33870,3137.5,1920.4,1161.8,4260.2,614.68,12722,630.48,1849.7,871.18,1004.8,2270.1,1533,983.23,7244.6,2350.4,17525,1774.7,1802.9,1088.3,5611,396.16,9289.8,800.7,2240.4,1766.8,964.81,3107,1065.8,1462.2,6399.4,709.73,4360.4,423.81,1511.8,680.42,3337.7,278.83,3094.6,1143.6,1139.8,3285.7,1683.8,1434.9,554.37,820.67,5093.3,245.88,1024.4,146.06,608.6,464.41,1603.3,491.71,965.52,678.47,3235.6,1599.1,1228.6,408.59,501.2,340.83,2218.8,182.34,1095.9,618.57,501.42,186.69,2485.2,322.56,476.94,372.9,1910.6,539.42,863.65,982.35,428.68,192.98,595.12,595.1,679.1,361.65,322.8,97.39,907.03,244.2,367.92,192.6,676.64,148.28,428.54,680.05,396.65,127.4,204.03,275.79,232.66,126.52,168.14,85.495,305.4,250.09,700,114.73,251.06,55.077,151.77,165.96,235.82,93.695,210.38,156.08,160.82,89.717,244.02,99.381,158.5,153.57,495.92,71.897,264.42,34.903,139.66,56.316,253.53,41.098,148.26,88.265,119.99,83.829,153.11,66.558,148.09,85.507,258.07,99.979,213.63,76.029,110.75,53.017,204.92,65.344,137.82,70.73,133.9,69.948,114.4,70.528,149.53,95.347,121.98,66.418,103.6,72.204,162.47,56.128,133.14,42.321,80.034,55.476,115.84,58.292,73.311,35.71,89.51
1,1,1616.5,367.79,1062.7,19534,6337.2,1506.6,1275.8,357.68,2642.3,363.67,490.84,634.32,46303,430.85,18241,363.07,3636,1068,1872.5,7518.6,3860.2,1138.6,1142.4,328.45,11210,341.58,404.38,885.91,1988.3,637.25,511.01,522.22,9683.8,4103.4,33790,3115.3,1899,1192.1,4130.5,567.72,12555,605.81,1771.4,864.94,1014.4,2248.2,1562.3,984.85,7270.6,2372.9,17982,1754.4,1746.2,1060.5,5595.5,406.87,9257.5,802.33,2247.9,1807,961.55,3088.4,1086.1,1470.7,6372,741.91,4636.6,425.12,1496.4,714.79,3404.4,292.11,3153.4,1150.2,1167.7,3289.2,1703.9,1455.5,580.26,855.84,5212.7,248.11,1158.5,155.44,625.04,494.63,1568.1,507.54,976.02,694.31,3221.2,1661.2,1277,437.85,520.35,340.64,2284.8,172.85,1174.3,627.13,518.06,201.21,2431.7,328.83,504.32,375.58,1930.7,562.12,902.34,995.05,427.4,196.27,599.23,631.09,691.9,380.29,344.77,110.76,909.07,260.55,385.15,195.39,715.74,147.56,446.99,727.48,403.06,129.58,231.78,333.14,253.2,155.44,169.03,71.439,341.93,247.14,713.12,106.66,268.97,50.276,175.86,150.99,252.12,85.713,220.47,159.16,185.45,104.7,269.29,109.44,154.46,134.77,514.78,79.28,297.22,61.685,168.52,76.462,272.24,49.497,171.39,107.7,118.82,89.882,159.16,79.453,179,82.338,240.76,115.99,209.82,68.221,115.93,56.926,199.41,58.116,148.73,83.109,128.01,104.13,117.99,72.291,169.12,78.764,119.34,62.407,123.1,58.175,181.52,85.688,149.63,72.031,99.088,51.909,134.33,74.771,78.459,55.269,116.56
1,1,1693,401.51,1118.3,20711,6515.5,1619,1334.2,381.11,2832.3,385.95,506.76,661.92,46364,462.17,18380,391.01,3724.4,1106,1928.1,7805.2,3919.3,1121.2,1266.3,339.72,11488,356.19,435.1,938.09,1996.1,679.93,524.19,528.37,9660.5,4111.3,33210,3056.4,1919.7,1136.5,4288.6,573.32,12562,614.82,1781.6,886.52,1020.2,2312.7,1581.4,965.85,7192.6,2298,17187,1707.1,1734.4,1024.4,5518.7,400.9,9166,833.84,2203.6,1778.4,985.74,3125.1,1051.1,1408.6,6253.6,722.97,4503.3,403.8,1453.6,704.57,3345.6,307.94,3035.7,1102.7,1106.8,3197.9,1631.5,1398.2,548.38,803.33,4979.4,224.61,1164,158.27,589.4,478.72,1556.4,477.59,907.89,687.87,3108.2,1541,1211.2,410.77,490.2,336.1,2164.6,163.36,1210.4,602.26,504.07,217.33,2379.8,319.13,479.09,352.49,1849.7,534.48,834.21,935.97,402.08,187.03,581.71,574.99,669.22,357.87,333.55,92.378,890.14,258.54,378.53,207.26,670.82,151.29,432.49,631.95,395.23,126.1,217.78,292.44,246.3,126.09,160.6,75.12,298.62,227.41,676.74,109.92,263.64,56.421,186.73,156.59,217.86,85.133,215.3,159.12,153.9,95.302,255.59,96.859,147.02,139.89,483.84,78.589,278.62,48.388,151.23,77.126,247.9,51.064,158.06,89.533,104.66,67.356,150.52,76.019,155.59,69.347,231.74,98.437,216.07,83.585,111.95,54.574,200.6,51.291,144.04,69.296,155.16,116.57,107.34,81.024,131.09,88.38,134.32,67.179,110.66,63.965,178.03,77.213,134.7,88.423,107.02,71.481,120.14,63.645,82.406,47.289,88.82
